Iteração	Potencia	Cond 1	Cond 2	Cond 3	Cond 4	Cond 5	Cond 6	Cond 7	Cond 8	Cond 9	Cond 10	Liquido 1	Liquido 2	Liquido 3	Evap 1	Evap 2	Evap 3	Evap 4	Vapor 1	Vapor 2	Vapor 3	Tamb	Evap 3I	Evap 2I	
1,000000	51,136000	85,373834	102,592620	103,922429	99,599269	64,751164	63,304452	58,340297	60,705934	58,355814	54,030194	24,055291	-55718,771134
2,000000	51,136000	85,439090	102,687924	104,025071	99,685701	64,772035	63,322291	58,319146	60,659753	58,318452	54,051953	24,055985	-55718,255050
3,000000	51,136000	85,503781	102,788123	104,122544	99,774139	64,795294	63,339830	58,309247	60,699838	58,369804	54,091174	24,045154	-55717,861452
4,000000	51,136000	85,562083	102,892412	104,230904	99,868228	64,821179	63,364018	58,350991	60,734901	58,443345	54,127465	24,054836	-55718,221948
5,000000	51,136000	85,608972	102,988531	104,323494	99,977415	64,851510	63,386553	58,389854	60,781399	58,504838	54,199736	24,063107	-55718,930623
6,000000	51,136000	85,661978	103,096634	104,428651	100,076515	64,877422	63,403971	58,449933	60,844137	58,557826	54,239896	24,067125	-55718,301696
7,000000	51,136000	85,730838	103,191632	104,522974	100,157640	64,910762	63,432157	58,517450	60,887201	58,546966	54,234159	24,063402	-55717,626439
8,000000	51,136000	85,812127	103,294712	104,625646	100,248500	64,954305	63,470837	58,561153	60,933515	58,569744	54,236998	24,066682	-55719,121712
9,000000	51,136000	85,877766	103,379533	104,717442	100,333591	64,989900	63,510062	58,651307	60,997514	58,632384	54,301014	24,069313	-55718,635791
10,000000	51,136000	85,936705	103,462854	104,809600	100,426079	65,033536	63,557368	58,620638	60,982357	58,669622	54,385694	24,077893	-55718,552612
11,000000	51,136000	85,993279	103,570413	104,914095	100,528370	65,061529	63,583431	58,588774	60,922874	58,571139	54,423659	24,088789	-55717,609704
12,000000	51,136000	86,043427	103,657188	105,009900	100,612061	65,106308	63,620259	58,574263	60,962564	58,585306	54,399499	24,091442	-55718,584178
