Iteração	Potencia	Cond 1	Cond 2	Cond 3	Cond 4	Cond 5	Cond 6	Cond 7	Cond 8	Cond 9	Cond 10	Liquido 1	Liquido 2	Liquido 3	Evap 1	Evap 2	Evap 3	Evap 4	Vapor 1	Vapor 2	Vapor 3	Tamb	Evap 3I	Evap 2I	
1,000000	20,060000	38,564642	40,835106	41,238768	42,021380	35,549418	34,756062	31,929372	29,655895	28,079375	27,373596	24,805448	-55847,765135
2,000000	20,060000	38,666869	41,016597	41,428763	42,204971	35,542962	34,743033	31,954201	29,650153	28,045104	27,354442	24,828024	-55846,535564
3,000000	20,060000	38,777901	41,201605	41,611634	42,383701	35,567248	34,758915	32,009004	29,647263	28,034821	27,339139	24,856663	-55847,097270
4,000000	20,060000	38,878796	41,387688	41,804386	42,564797	35,601005	34,771919	32,078633	29,651094	28,022800	27,321640	24,881103	-55848,387315
5,000000	20,060000	38,976832	41,555004	41,976981	42,733531	35,631638	34,781163	32,133209	29,651841	28,004806	27,301116	24,903936	-55847,131864
6,000000	20,060000	39,088669	41,754677	42,189338	42,932859	35,670152	34,781385	32,205585	29,658002	27,997810	27,293011	24,953302	-55846,680654
7,000000	20,060000	39,179283	41,930023	42,366255	43,103421	35,735340	34,790840	32,284828	29,688983	27,989784	27,287286	24,962377	-55847,062739
8,000000	20,060000	39,285096	42,108739	42,559722	43,276820	35,785385	34,812547	32,365979	29,738030	27,985046	27,281442	24,978545	-55848,653007
9,000000	20,060000	39,373487	42,277155	42,732123	43,438150	35,799378	34,826401	32,409509	29,733221	27,974425	27,267733	24,988920	-55848,201362
10,000000	20,060000	39,466478	42,438594	42,903337	43,597423	35,825867	34,836438	32,460567	29,728236	27,960069	27,240081	24,993615	-55847,003856
11,000000	20,060000	39,567201	42,619040	43,092577	43,783469	35,865525	34,854000	32,540901	29,767978	27,944177	27,220411	24,991056	-55847,359046
12,000000	20,060000	39,662690	42,789685	43,272078	43,938054	35,905762	34,868723	32,617621	29,801932	27,945010	27,212711	24,991050	-55848,038501
13,000000	20,060000	39,744661	42,937784	43,432270	44,082605	35,943634	34,883328	32,680747	29,838620	27,934466	27,182768	25,003129	-55846,612387
14,000000	20,060000	39,827017	43,089762	43,599342	44,237116	35,981385	34,898333	32,737820	29,866437	27,931982	27,175919	25,010828	-55846,199484
15,000000	20,060000	39,911753	43,258353	43,769234	44,395586	36,036579	34,919602	32,825731	29,905884	27,931105	27,166430	24,994012	-55847,679809
16,000000	20,060000	40,019077	43,428676	43,951026	44,562654	36,082240	34,946458	32,924751	29,950652	27,932430	27,148184	24,985581	-55847,507489
17,000000	20,060000	40,096754	43,573226	44,107473	44,703904	36,112711	34,960067	32,973833	29,975966	27,921154	27,130174	24,986670	-55846,377852
18,000000	20,060000	40,193884	43,728334	44,269255	44,852981	36,168536	34,987185	33,052141	30,023712	27,933658	27,132456	24,990940	-55848,493104
19,000000	20,060000	40,268869	43,872134	44,429906	44,995376	36,187216	35,009555	33,133462	30,069286	27,935198	27,114652	24,963344	-55847,430384
