Iteração	Potencia	Cond 1	Cond 2	Cond 3	Cond 4	Cond 5	Cond 6	Cond 7	Cond 8	Cond 9	Cond 10	Liquido 1	Liquido 2	Liquido 3	Evap 1	Evap 2	Evap 3	Evap 4	Vapor 1	Vapor 2	Vapor 3	Tamb	Evap 3I	Evap 2I	
1,000000	63,325000	112,198490	114,520361	115,143282	112,224418	94,489245	90,639762	83,487493	80,970055	78,910059	76,119366	23,187122	23,519487
2,000000	63,325000	112,932693	115,321712	115,850887	112,703186	94,499338	90,448301	82,928354	80,361920	78,411950	75,735310	23,129540	23,499334
3,000000	63,325000	113,635368	116,075054	116,502034	113,149844	94,507865	90,261609	82,529516	79,973867	77,978276	75,393430	23,056881	23,474287
4,000000	63,325000	114,328970	116,812129	117,138906	113,577015	94,515914	90,085757	82,050272	79,554476	77,553024	74,939698	23,069995	23,431880
5,000000	63,325000	115,009955	117,525337	117,751726	113,990192	94,513060	89,921436	81,531861	79,145233	77,158298	74,426121	23,050463	23,397262
6,000000	63,325000	115,778779	118,318277	118,427618	114,436201	94,498889	89,738065	81,107420	78,704692	76,750770	73,848800	23,023232	23,370051
7,000000	63,325000	116,449396	118,992260	119,000584	114,816061	94,490313	89,579958	80,676836	78,376007	76,364935	73,411461	23,034520	23,339613
8,000000	63,325000	117,113158	119,663988	119,569496	115,195085	94,487614	89,429092	80,245170	78,071353	75,969404	73,035586	23,013512	23,309479
9,000000	63,325000	117,777599	120,328914	120,123133	115,559764	94,480628	89,283893	79,870746	77,661466	75,560462	72,663897	22,995168	23,306482
10,000000	63,325000	118,430047	120,978484	120,654209	115,911398	94,476799	89,136822	79,540858	77,271874	75,172839	72,253639	23,012363	23,315980
11,000000	63,325000	119,181609	121,711619	121,270230	116,302768	94,485487	88,985051	79,177770	77,003588	74,774336	71,732168	23,014041	23,341021
12,000000	63,325000	119,822674	122,322726	121,780948	116,631978	94,478689	88,849974	78,924743	76,567209	74,327239	71,361224	23,013689	23,339216
13,000000	63,325000	120,471796	122,933768	122,291075	116,953296	94,482173	88,726039	78,596924	76,252443	73,962687	71,101444	23,023268	23,360642
14,000000	63,325000	121,121476	123,539798	122,796159	117,278804	94,494563	88,608550	78,028554	75,991988	73,699765	70,686964	23,035493	23,372476
15,000000	63,325000	121,749362	124,118327	123,277962	117,573193	94,475810	88,461458	77,601997	75,686155	73,365982	70,167315	23,074889	23,379421
16,000000	63,325000	122,462280	124,768391	123,833828	117,943065	94,493335	88,321367	77,312440	75,323006	72,983058	69,611566	23,064462	23,379974
17,000000	63,325000	123,084619	125,319465	124,300701	118,239918	94,479852	88,180580	76,917406	75,009658	72,695129	69,226990	23,077609	23,343367
